adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/meag1aZB1wffo91pl5KQYTdmg9z.jpg,[35],521777,en,Good Boys,A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,18.428,/tximyCXMEnWIIyOy9STkOduUprG.jpg,2019-08-14,Good Boys,False,6.8,1818
False,/3gOVZVtKGEnKw0aRaKA1NHG15NU.jpg,[35],534371,fr,Je promets d'être sage,"Franck wants a quiet life and a fresh start. After 15 years of a failed theatre career, he finds a seemingly perfect job: museum guard. But that is before he meets Sybille, his neurotic colleague.",18.344,/3RzDb9ay3VPszEzwHagVBdnYTN8.jpg,2019-08-14,Lost and Found,False,4.565,69
False,/aWas3hZ8DKvfKxLe3dQVpB758eA.jpg,"[10749, 35]",502292,en,The Last Summer,"Standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college.",18.224,/nAn3MRAUwbjVApN3qYkvsTEOAvx.jpg,2019-05-03,The Last Summer,False,6.006,1362
False,/rzbZuYR5egTPEGFf3zusCq8RXuh.jpg,"[10751, 10749, 35]",512895,en,Lady and the Tramp,"The love story between a pampered Cocker Spaniel named Lady and a streetwise mongrel named Tramp. Lady finds herself out on the street after her owners have a baby and is saved from a pack by Tramp, who tries to show her to live her life footloose and collar-free.",17.998,/8wBEye516IKul9sW7JKGcFXVGfV.jpg,2019-11-12,Lady and the Tramp,False,7.219,1528
False,/8ZReT0toet7uqMlz04KxwT8gSNP.jpg,"[35, 18]",539531,en,It Must Be Heaven,Filmmaker Elia Suleiman travels to different cities and finds unexpected parallels to his homeland of Palestine.,17.884,/5AJeDg97JlJxPEP38wDUlJ1OXgU.jpg,2019-12-04,It Must Be Heaven,False,6.5,153
False,/vE1GnHbBp6fAfX0dn4mkJNAeXOC.jpg,[35],542931,es,Perdiendo el este,"Braulio after his misadventures in Berlin, moves to Hong Kong along with Rafa and Hakan in search of new opportunities. However, it is not easy to succeed in a land where language, culture and customs are very different from Europe.",17.835,/yxXZmELs87vgwfLALNd4lfBQx8X.jpg,2019-02-15,Off Course to China,False,4.8,85
False,/bU1n7bkDviEqwfKFTbjQ8BFrqEN.jpg,"[35, 27, 878]",512196,en,Happy Death Day 2U,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",17.353,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg,2019-02-13,Happy Death Day 2U,False,6.305,3335
False,/6j5mRgHnWYhDq5W3d90QuBkdT3E.jpg,"[18, 35]",544398,fr,Un vrai bonhomme,"Tom, 16, is a sensitive teenager who is about to enter a new high school after being expelled. He intends to find his place, make friends and seduce the girl he loves. Tom needs the support of his older brother, Leo, a true mentor, who is working to make him a “cool kid”. However, Leo's fraternal benevolence hides a destructive temperament... Will Tom be able to grow up finding his own path?",17.328,/t37i63GN6ja3piv3BhOrbEFZmfy.jpg,2019-11-14,Man Up!,False,6.743,68
False,/2U2h8PpsaWn90jdtyG0tu9ZxttZ.jpg,"[28, 12, 16, 35, 10751]",280217,en,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",17.213,/QTESAsBVZwjtGJNDP7utiGV37z.jpg,2019-02-06,The Lego Movie 2: The Second Part,False,6.68,2162
False,/a0x89EyyjaUWnbczsqbVZJKYgUD.jpg,"[28, 16, 35, 10751, 14, 878]",556901,en,Teen Titans Go! vs. Teen Titans,"The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.",16.992,/GWJEdzVC9aOBSOMF9NHodYxSsE.jpg,2019-07-21,Teen Titans Go! vs. Teen Titans,False,7.531,478
False,/dxe4F1ZOiwNNIiHBZNhgOZ2jNhJ.jpg,"[27, 35, 14]",565373,sv,Koko-di Koko-da,"As a couple goes on a trip to find their way back to each other, a sideshow artist and his shady entourage emerge from the woods, terrorizing them, luring them deeper into a maelstrom of psychological terror and humiliating slapstick.",16.984,/eNHpioGHmg1d8EFsEH0KAbRNUGm.jpg,2019-08-23,Koko-di Koko-da,False,5.811,66
False,/4RentFlI8m8h7cy5sDHhgFXcij0.jpg,"[35, 10749]",545919,nl,Singel 39,Cardiac surgeon Monqiue has centered her life around her work. When extraverted gay artist Max moves in next door they develop a friendship which makes her realise there is more to life than work.,16.919,/njvYkWB8XcKnk9x1BMNmvHiM1ZF.jpg,2019-05-09,Single Street,False,7.3,41
False,/xdi0azIvVMLgmdVyWuxoe3tEOdr.jpg,"[18, 35]",546768,ko,메기,"A couple's hospital tryst is caught on X-Ray. Thinking she and her boyfriend are the ones in the compromising radiograph, nurse Yoon-young goes in the next day to resign only to find that everyone has called in sick except the head doctor.",16.795,/cODI2PA26urtXjjrL3FCIKdwHI6.jpg,2019-09-26,Maggie,False,7.6,20
False,/1GNcfJPLeGiVzmrCgChDbebq1El.jpg,"[35, 18]",504588,fr,"Mektoub, My Love: Intermezzo","It's the end of summer vacation for Amin. The young photographer spends cozy evenings with Charlotte, the ex-girlfriend of his Casanova cousin. She talks to him about literature, he photographs her. Nobody knows that they see each other, especially not Ophélie, his childhood friend, who instead confides her troubles to Amin : her father wants her to take over the family farm, her fiancé Clement will return soon from Iraq for their wedding, she is pregnant with Tony’s baby, and Tony wants to keep their affair secret instead of having a serious relationship. Ophélie constantly contemplates her choices : would it be better to get an abortion in secret and marry Clement or to follow her maternal instinct and keep the child, perhaps seeking refuge with Amin in Paris?",16.407,/j3F4HpGnAlm34bsukL1TAlrBon6.jpg,2019-05-23,"Destiny, My Love: Second Song",False,4.1,16
False,/mYKP6qcDUimVMAHQWLOuDHjO19S.jpg,[35],445629,en,Fighting with My Family,"Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",16.149,/cVhe15rJLRjolunSWLBN6xQLyGU.jpg,2019-02-14,Fighting with My Family,False,6.86,1672
False,/5om2iHhm2dgv0s2YgPDSEMIkRNx.jpg,"[35, 14, 10402, 10749]",515195,en,Yesterday,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.,15.844,/9fYka5CQt9nrb6LOtKicysUf9NA.jpg,2019-06-26,Yesterday,False,6.699,3863
False,/yY7kr7Rgvo8W0Kr3U0bMV8Zq1qM.jpg,"[10749, 35]",576393,zh,一吻定情,"Yuan Xiangqin, a high school student, is deeply in love with Jiang Zhishu, her schoolmate. He rejects her, only for them to live together when the house that she resides in collapses.",15.832,/yM00obaRRlZxr7VLt3ebDjOFyJC.jpg,2019-02-14,Fall in Love at First Kiss,False,6.585,88
False,/co1ItuquxZjxLqbjjCLwK9ADkS.jpg,[35],505436,fr,Qu'est-ce qu'on a encore fait au Bon Dieu ?,"Claude and Marie Verneuil face a new crisis. The four spouses of their daughters, David, Rachid, Chao and Charles decided to leave France for various reasons. Here they are imagining their lives elsewhere.",15.776,/422okWTstVRy1sW5VaAHqONasIU.jpg,2019-01-30,Serial (Bad) Weddings 2,False,5.9,1245
False,/eY9Fv5KcqC5gg9vhkjLSbG77JHA.jpg,"[80, 35, 18]",509874,en,Lying and Stealing,"Hoping to leave his criminal lifestyle behind him, a successful art thief teams up with a sexy con woman to pull off the ultimate heist and set himself free.",15.702,/4YrVrPfMEqtFsLmN4HdzERjbveo.jpg,2019-07-12,Lying and Stealing,False,5.859,348
False,/4MuN8RkgXcfunFDql849t2ru0t4.jpg,"[35, 10751, 16, 12, 9648]",560066,en,Scooby-Doo! and the Curse of the 13th Ghost,"Mystery Inc. withdraws from solving crimes after botching a case. When Vincent Van Ghoul contacts the gang about an unfinished investigation from Daphne, Shaggy and Scooby's past, the gang springs into action to finish the job that involves catching the 13th Ghost that escaped from the Chest of Demons and is still at large.",15.676,/hKxlzUtwyEMZDmj58ijQqr5PoZn.jpg,2019-02-05,Scooby-Doo! and the Curse of the 13th Ghost,False,7.9,242
False,/hLZVTMKR2KUOEdc23vsx82PJibW.jpg,"[28, 35]",541495,hi,मर्द को दर्द नहीं होता,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",15.455,/lxHYXswJjaT5k0hPOMmNDRz1EjI.jpg,2019-03-21,The Man Who Feels No Pain,False,6.677,62
False,/d9BwkpCncTNXTMfhx6bEgD5nyi0.jpg,"[35, 10402, 10749, 14]",606117,en,A Cinderella Story: Christmas Wish,"Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",15.336,/ozBX0u5caaJFli9AssqJmARb5R.jpg,2019-10-15,A Cinderella Story: Christmas Wish,False,6.396,687
False,/cxM5ifGuXvuqYM7B0cgrLw08F4R.jpg,"[28, 35]",572164,ko,엑시트,"At his mother's 70th birthday party, Yong-nam runs into Eui-joo, who rejected him in college. When the city is engulfed in toxic gas from a terrorist attack, the two must find a way to escape using all the techniques they learned in their college rock climbing club.",15.09,/zf16eomhCB13cwMb4iFEbBT0Tsr.jpg,2019-07-31,EXIT,False,7.621,240
False,/ad8fgh4JYGXkPHPW7IwCKrNXuFA.jpg,[35],536506,fr,Mon chien stupide,"Henri is a middle-aged writer with fading inspiration who has published nothing worthy of note in years. Feeling increasingly misunderstood by his wife and four grown up deadbeat kids, he dreams of running away to start over again. Yet when he discovers an unattractive, bad-mannered dog in his garden, he decides to adopt him and both start developing an unexpected friendship that inevitably upsets Henri’s family and neighbors.",15.071,/bObDrMrpJz6rVbM1vk21QkEvOPe.jpg,2019-10-30,My Dog Stupid,False,6.0,174
False,/lVJdFZc8hBJRVnOIay60tl04Qjv.jpg,"[10749, 35]",623195,en,Falling Inn Love,"When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.",14.523,/4bzu5k5vwLKgwap6pHXlCY8nlh3.jpg,2019-08-29,Falling Inn Love,False,6.522,1139
False,/5ukCAyXdRYmQEZ3CbSD695Y70Zz.jpg,"[10751, 35]",554241,en,Playing with Fire,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,14.464,/nBLPIpReSatt1zcgVzSVzq5e581.jpg,2019-11-08,Playing with Fire,False,6.617,678
False,/bftdQMCkQa3KXHWXwAaW0g1p6ZH.jpg,"[16, 10751, 12, 35]",638134,en,Pets United,"When Roger (a Robin Hood-esque, stray dog) and Belle (an elegant yet spoilt pet cat) are thrown together amidst the chaos of a robot take-over of their home city, they must push all their preconceptions aside in order to survive, as they embark on a high-stakes, action-packed adventure.",14.412,/gtwqIYSOCRwEndZTg9s6iWjEZc1.jpg,2019-11-08,Pets United,False,5.806,188
False,/dk8J1nBPjj5b3gDVAFgjjOYmrHd.jpg,"[35, 18]",537792,en,Papi Chulo,A lonely TV weatherman strikes up an unusual friendship with a middle-aged Latino migrant worker.,14.351,/i8m5Kn8o0LeNQLhxuNlBU6B3Kh1.jpg,2019-06-07,Papi Chulo,False,5.5,32
False,/2hhZZCbLllEwcED7S9yLIA6j6aZ.jpg,"[35, 14, 10749]",526050,en,Little,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",14.144,/4MDB6jJl3U7xK1Gw64zIqt9pQA4.jpg,2019-04-04,Little,False,6.882,704
False,/qDBmY1cd8aAZMLL1gAlm3EtkFsZ.jpg,"[35, 18]",575479,fr,Une fille facile,"Naïma has just turned 16. This summer, she will have to decide what she wants from life if she doesn’t want to miss out. Then her cousin Sofia arrives, with an amazing body and a dangerously seductive lifestyle. Naïma desires only to follow her own path, so long as it leads upwards… Despite the warnings of her best friend Dodo, she and Sofia will live through unforgettable encounters during a long summer that will mark them forever.",14.021,/eV4HVz2m27fJ2VqZwzZd4Yf8Tli.jpg,2019-08-28,An Easy Girl,False,5.58,344
False,/2lvEaLmW5No2HeImRpiJ1PgFqmt.jpg,"[35, 27, 28]",532649,en,Book of Monsters,"Sophie's 18th birthday becomes a bloodbath when monsters descend upon her house, devouring the guests and killing anyone who tries to leave. To survive the night, Sophie must face her destiny: monsters are real and she's the only one who can stop them.",13.761,/bl9AX7lOgZuqqdV4dIjW2UxXiHH.jpg,2019-03-19,Book of Monsters,False,5.123,69
False,/4epIlsVpzk2k1fuFS2pzurpIQTJ.jpg,"[35, 14, 10749]",449563,en,Isn't It Romantic,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",13.714,/5xNBYXuv8wqiLVDhsfqCOr75DL7.jpg,2019-02-13,Isn't It Romantic,False,6.217,3446
False,/lDHysC47DAap4ygYFlhEN9MpHSa.jpg,[35],532903,en,After Class,"An NYC Professor spends the week reconnecting with his family while defending his reputation over controversial behavior at his college. Meanwhile, his family is determined to make an around-the-clock effort to support their matriarch when she’s admitted to New York’s Presbyterian Hospital and is expected to die within a few days.",13.66,/wFllJYbzeOd7VDLB9fAtADsHgY4.jpg,2019-12-06,After Class,False,5.412,34
False,/3tt3tp81aGboViMplQItugAI2RO.jpg,"[10749, 35]",553608,pt,Cinderela Pop,"Cintia is modern princess, she's connected, decided and loves music. This ""pop"" princess used to live with their parents in a huge castle with a nice view to the city. Every night she looked through the window and watch the view dreaming with a prince she didn't met yet. But one day her castle crumbles with everything around her, after her parents divorce she went to live with her aunt and stops believing in love.  What she didn't knew was that there was a charming prince in her history, that wanted to break the ice around our modern day cinderella.",13.628,/rhEMGSlmtfvUYdGuE3M1dB0SmOA.jpg,2019-02-28,DJ Cinderella,False,6.442,330
False,/zlpKUEE4A5LjaTmEz37pw2VZQug.jpg,"[16, 28, 12, 35, 14, 10749]",553835,ja,劇場版 ダンジョンに出会いを求めるのは間違っているだろうか -オリオンの矢-,"In the city of Orario, beneath an impossibly tall tower, lies the dungeon. Only adventurers who form partnerships with the gods themselves have any hope of defeating the monsters that lie within. But the dungeon is not the only place where monsters exist. Far from Orario, in the ruins of an ancient city, a new threat arises. To counter this threat, the goddess Artemis has come to Orario in search of a champion—but it’s not Ais Wallenstein (the legendary Sword Princess) nor Ottar (the strongest warrior to ever enter the dungeon) that she chooses. Rather it is Bell Cranel, a newbie adventurer partnered with a low-tier goddess.",13.517,/78x3RRydNXvdB8BhJAwZz42g1Q1.jpg,2019-02-15,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,False,7.788,245
